Time,Channel A
(ms),(V)

287.82999927,-4.30982400
287.83199927,-4.38367900
287.83399927,-4.34156300
287.83599927,-4.34156300
287.83799927,-4.35194000
287.83999927,-4.33118700
287.84199927,-4.30982400
287.84399927,-4.33118700
287.84599927,-4.30982400
287.84799927,-4.33118700
287.84999927,-4.33118700
287.85199927,-4.30982400
287.85399927,-4.37330200
287.85599927,-4.32081100
287.85799927,-4.37330200
287.85999927,-4.36292600
287.86199927,-4.32081100
287.86399927,-4.37330200
287.86599927,-4.34156300
287.86799927,-4.29944800
287.86999927,-4.35194000
287.87199927,-4.33118700
287.87399927,-4.30982400
287.87599927,-4.35194000
287.87799927,-4.32081100
287.87999927,-4.33118700
287.88199927,-4.32081100
287.88399927,-4.30982400
287.88599927,-4.34156300
287.88799927,-4.34156300
287.88999927,-4.30982400
287.89199927,-4.33118700
287.89399927,-4.29944800
287.89599927,-4.30982400
287.89799927,-4.35194000
287.89999927,-4.29944800
287.90199927,-4.34156300
287.90399927,-4.38367900
287.90599927,-4.33118700
287.90799927,-4.34156300
287.90999927,-4.27869500
287.91199927,-4.36292600
287.91399927,-4.35194000
287.91599927,-4.38367900
287.91799927,-4.34156300
287.91999927,-4.36292600
287.92199927,-4.35194000
287.92399927,-4.32081100
287.92599927,-4.28907100
287.92799927,-4.33118700
287.92999927,-4.30982400
287.93199927,-4.30982400
287.93399927,-4.29944800
287.93599927,-4.32081100
287.93799927,-4.34156300
287.93999927,-4.35194000
287.94199927,-4.34156300
287.94399927,-4.35194000
287.94599927,-4.35194000
287.94799927,-4.38367900
287.94999927,-4.36292600
287.95199927,-4.29944800
287.95399927,-4.32081100
287.95599927,-4.32081100
287.95799927,-4.27869500
287.95999927,-4.30982400
287.96199927,-4.35194000
287.96399927,-4.37330200
287.96599927,-4.30982400
287.96799927,-4.37330200
287.96999927,-4.33118700
287.97199927,-4.30982400
287.97399927,-4.32081100
287.97599927,-4.38367900
287.97799927,-4.35194000
287.97999927,-4.29944800
287.98199927,-4.30982400
287.98399927,-4.37330200
287.98599927,-4.28907100
287.98799927,-4.32081100
287.98999927,-4.32081100
287.99199927,-4.32081100
287.99399927,-4.36292600
287.99599927,-4.40504200
287.99799927,-4.32081100
287.99999927,-4.38367900
288.00199927,-4.32081100
288.00399927,-4.34156300
288.00599927,-4.36292600
288.00799927,-4.35194000
288.00999927,-4.34156300
288.01199927,-4.35194000
288.01399927,-4.35194000
288.01599927,-4.33118700
288.01799927,-4.34156300
288.01999927,-4.33118700
288.02199927,-4.29944800
288.02399927,-4.30982400
288.02599927,-4.34156300
288.02799927,-4.32081100
288.02999927,-4.30982400
288.03199927,-4.30982400
288.03399927,-4.34156300
288.03599927,-4.29944800
288.03799927,-4.28907100
288.03999927,-4.34156300
288.04199927,-4.32081100
288.04399927,-4.36292600
288.04599927,-4.32081100
288.04799927,-4.37330200
288.04999927,-4.25733200
288.05199927,-4.34156300
288.05399927,-4.32081100
288.05599927,-4.30982400
288.05799927,-4.29944800
288.05999927,-4.33118700
288.06199927,-4.36292600
288.06399927,-4.29944800
288.06599927,-4.32081100
288.06799927,-4.37330200
288.06999927,-4.28907100
288.07199927,-4.34156300
288.07399927,-4.33118700
288.07599927,-4.32081100
288.07799927,-4.35194000
288.07999927,-4.35194000
288.08199927,-4.30982400
288.08399927,-4.29944800
288.08599927,-4.35194000
288.08799927,-4.32081100
288.08999927,-4.32081100
288.09199927,-4.29944800
288.09399927,-4.30982400
288.09599927,-4.34156300
288.09799927,-4.33118700
288.09999927,-4.34156300
288.10199927,-4.30982400
288.10399927,-4.34156300
288.10599927,-4.32081100
288.10799927,-4.35194000
288.10999927,-4.30982400
288.11199927,-4.32081100
288.11399927,-4.32081100
288.11599927,-4.34156300
288.11799927,-4.30982400
288.11999927,-4.34156300
288.12199927,-4.32081100
288.12399927,-4.30982400
288.12599927,-4.34156300
288.12799927,-4.30982400
288.12999927,-4.30982400
288.13199927,-4.34156300
288.13399927,-4.32081100
288.13599927,-4.34156300
288.13799927,-4.33118700
288.13999927,-4.32081100
288.14199927,-4.34156300
288.14399927,-4.32081100
288.14599927,-4.29944800
288.14799927,-4.29944800
288.14999927,-4.34156300
288.15199927,-4.32081100
288.15399927,-4.35194000
288.15599927,-4.29944800
288.15799927,-4.32081100
288.15999927,-4.34156300
288.16199927,-4.34156300
288.16399927,-4.36292600
288.16599927,-4.34156300
288.16799927,-4.33118700
288.16999927,-4.33118700
288.17199927,-4.34156300
288.17399927,-4.34156300
288.17599927,-4.30982400
288.17799927,-4.33118700
288.17999927,-4.26770800
288.18199927,-4.32081100
288.18399927,-4.32081100
288.18599927,-4.35194000
288.18799927,-4.33118700
288.18999927,-4.30982400
288.19199927,-4.34156300
288.19399927,-4.32081100
288.19599927,-4.32081100
288.19799927,-4.32081100
288.19999927,-4.35194000
288.20199927,-4.33118700
288.20399927,-4.26770800
288.20599927,-4.30982400
288.20799927,-4.34156300
288.20999927,-4.30982400
288.21199927,-4.29944800
288.21399927,-4.33118700
288.21599927,-4.36292600
288.21799927,-4.34156300
288.21999927,-4.32081100
288.22199927,-4.36292600
288.22399927,-4.33118700
288.22599927,-4.35194000
288.22799927,-4.34156300
288.22999927,-4.32081100
288.23199927,-4.33118700
288.23399927,-4.32081100
288.23599927,-4.35194000
288.23799927,-4.34156300
288.23999927,-4.32081100
288.24199927,-4.32081100
288.24399927,-4.34156300
288.24599927,-4.34156300
288.24799927,-4.30982400
288.24999927,-4.34156300
288.25199927,-4.37330200
288.25399927,-4.34156300
288.25599927,-4.30982400
288.25799927,-4.34156300
288.25999927,-4.32081100
288.26199927,-4.32081100
288.26399927,-4.37330200
288.26599927,-4.36292600
288.26799927,-4.32081100
288.26999927,-4.34156300
288.27199927,-4.35194000
288.27399927,-4.35194000
288.27599927,-4.28907100
288.27799927,-4.28907100
288.27999927,-4.27869500
288.28199927,-4.36292600
288.28399927,-4.34156300
288.28599927,-4.28907100
288.28799927,-4.32081100
288.28999927,-4.38367900
288.29199927,-4.37330200
288.29399927,-4.32081100
288.29599927,-4.35194000
288.29799927,-4.27869500
288.29999927,-4.32081100
288.30199927,-4.35194000
288.30399927,-4.36292600
288.30599927,-4.35194000
288.30799927,-4.33118700
288.30999927,-4.32081100
288.31199927,-4.25733200
288.31399927,-4.36292600
288.31599927,-4.36292600
288.31799927,-4.35194000
288.31999927,-4.34156300
288.32199927,-4.33118700
288.32399927,-4.33118700
288.32599927,-4.27869500
288.32799927,-4.28907100
288.32999927,-4.30982400
288.33199927,-4.35194000
288.33399927,-4.34156300
288.33599927,-4.32081100
288.33799927,-4.32081100
288.33999927,-4.34156300
288.34199927,-4.29944800
288.34399927,-4.33118700
288.34599927,-4.33118700
288.34799927,-4.35194000
288.34999927,-4.33118700
288.35199927,-4.33118700
288.35399927,-4.32081100
288.35599927,-4.33118700
288.35799927,-4.33118700
288.35999927,-4.33118700
288.36199927,-4.30982400
288.36399927,-4.32081100
288.36599927,-4.32081100
288.36799927,-4.34156300
288.36999927,-4.35194000
288.37199927,-4.26770800
288.37399927,-4.30982400
288.37599927,-4.32081100
288.37799927,-4.32081100
288.37999927,-4.32081100
288.38199927,-4.35194000
288.38399927,-4.35194000
288.38599927,-4.27869500
288.38799927,-4.30982400
288.38999927,-4.34156300
288.39199927,-4.37330200
288.39399927,-4.29944800
288.39599927,-4.35194000
288.39799927,-4.33118700
288.39999927,-4.32081100
288.40199927,-4.32081100
288.40399927,-4.30982400
288.40599927,-4.29944800
288.40799927,-4.32081100
288.40999927,-4.33118700
288.41199927,-4.30982400
288.41399927,-4.33118700
288.41599927,-4.35194000
288.41799927,-4.32081100
288.41999927,-4.35194000
288.42199927,-4.32081100
288.42399927,-4.29944800
288.42599927,-4.25733200
288.42799927,-4.32081100
288.42999927,-4.32081100
288.43199927,-4.33118700
288.43399927,-4.33118700
288.43599927,-4.35194000
288.43799927,-4.34156300
288.43999927,-4.29944800
288.44199927,-4.36292600
288.44399927,-4.34156300
288.44599927,-4.30982400
288.44799927,-4.33118700
288.44999927,-4.30982400
288.45199927,-4.32081100
288.45399927,-4.38367900
288.45599927,-4.34156300
288.45799927,-4.30982400
288.45999927,-4.30982400
288.46199927,-4.34156300
288.46399927,-4.30982400
288.46599927,-4.30982400
288.46799927,-4.33118700
288.46999927,-4.32081100
288.47199927,-4.30982400
288.47399927,-4.33118700
288.47599927,-4.35194000
288.47799927,-4.30982400
288.47999927,-4.34156300
288.48199927,-4.34156300
288.48399927,-4.33118700
288.48599927,-4.35194000
288.48799927,-4.32081100
288.48999927,-4.32081100
288.49199927,-4.35194000
288.49399927,-4.32081100
288.49599927,-4.35194000
288.49799927,-4.35194000
288.49999927,-4.36292600
288.50199927,-4.33118700
288.50399927,-4.34156300
288.50599927,-4.35194000
288.50799927,-4.30982400
288.50999927,-4.33118700
288.51199927,-4.32081100
288.51399927,-4.32081100
288.51599927,-4.29944800
288.51799927,-4.29944800
288.51999927,-4.32081100
288.52199927,-4.35194000
288.52399927,-4.35194000
288.52599927,-4.33118700
288.52799927,-4.29944800
288.52999927,-4.35194000
288.53199927,-4.33118700
288.53399927,-4.34156300
288.53599927,-4.32081100
288.53799927,-4.33118700
288.53999927,-4.35194000
288.54199927,-4.29944800
288.54399927,-4.36292600
288.54599927,-4.32081100
288.54799927,-4.34156300
288.54999927,-4.29944800
288.55199927,-4.33118700
288.55399927,-4.35194000
288.55599927,-4.30982400
288.55799927,-4.34156300
288.55999927,-4.32081100
288.56199927,-4.33118700
288.56399927,-4.32081100
288.56599927,-4.37330200
288.56799927,-4.29944800
288.56999927,-4.29944800
288.57199927,-4.35194000
288.57399927,-4.32081100
288.57599927,-4.35194000
288.57799927,-4.29944800
288.57999927,-4.36292600
288.58199927,-4.35194000
288.58399927,-4.34156300
288.58599927,-4.34156300
288.58799927,-4.35194000
288.58999927,-4.35194000
288.59199927,-4.32081100
288.59399927,-4.34156300
288.59599927,-4.34156300
288.59799927,-4.35194000
288.59999927,-4.34156300
288.60199927,-4.34156300
288.60399927,-4.32081100
288.60599927,-4.32081100
288.60799927,-4.32081100
288.60999927,-4.30982400
288.61199927,-4.33118700
288.61399927,-4.34156300
288.61599927,-4.37330200
288.61799927,-4.29944800
288.61999927,-4.32081100
288.62199927,-4.30982400
288.62399927,-4.33118700
288.62599927,-4.35194000
288.62799927,-4.28907100
288.62999927,-4.32081100
288.63199927,-4.33118700
288.63399927,-4.30982400
288.63599927,-4.30982400
288.63799927,-4.30982400
288.63999927,-4.33118700
288.64199927,-4.34156300
288.64399927,-4.32081100
288.64599927,-4.28907100
288.64799927,-4.33118700
288.64999927,-4.36292600
288.65199927,-4.29944800
288.65399927,-4.32081100
288.65599927,-4.27869500
288.65799927,-4.34156300
288.65999927,-4.35194000
288.66199927,-4.30982400
288.66399927,-4.35194000
288.66599927,-4.34156300
288.66799927,-4.29944800
288.66999927,-4.30982400
288.67199927,-4.34156300
288.67399927,-4.30982400
288.67599927,-4.32081100
288.67799927,-4.29944800
288.67999927,-4.34156300
288.68199927,-4.30982400
288.68399927,-4.32081100
288.68599927,-4.33118700
288.68799927,-4.38367900
288.68999927,-4.30982400
288.69199927,-4.33118700
288.69399927,-4.34156300
288.69599927,-4.33118700
288.69799927,-4.32081100
288.69999927,-4.32081100
288.70199927,-4.32081100
288.70399927,-4.33118700
288.70599927,-4.33118700
288.70799927,-4.35194000
288.70999927,-4.29944800
288.71199927,-4.34156300
288.71399927,-4.30982400
288.71599927,-4.36292600
288.71799927,-4.29944800
288.71999927,-4.35194000
288.72199927,-4.28907100
288.72399927,-4.32081100
288.72599927,-4.28907100
288.72799927,-4.30982400
288.72999927,-4.37330200
288.73199927,-4.34156300
288.73399927,-4.36292600
288.73599927,-4.30982400
288.73799927,-4.35194000
288.73999927,-4.36292600
288.74199927,-4.30982400
288.74399927,-4.32081100
288.74599927,-4.28907100
288.74799927,-4.27869500
288.74999927,-4.34156300
288.75199927,-4.30982400
288.75399927,-4.30982400
288.75599927,-4.30982400
288.75799927,-4.35194000
288.75999927,-4.32081100
288.76199927,-4.30982400
288.76399927,-4.30982400
288.76599927,-4.32081100
288.76799927,-4.26770800
288.76999927,-4.29944800
288.77199927,-4.35194000
288.77399927,-4.30982400
288.77599927,-4.35194000
288.77799927,-4.30982400
288.77999927,-4.34156300
288.78199927,-4.30982400
288.78399927,-4.33118700
288.78599927,-4.34156300
288.78799927,-4.32081100
288.78999927,-4.32081100
288.79199927,-4.30982400
288.79399927,-4.35194000
288.79599927,-4.32081100
288.79799927,-4.28907100
288.79999927,-4.34156300
288.80199927,-4.32081100
288.80399927,-4.35194000
288.80599927,-4.33118700
288.80799927,-4.36292600
288.80999927,-4.30982400
288.81199927,-4.28907100
288.81399927,-4.32081100
288.81599927,-4.34156300
288.81799927,-4.34156300
288.81999927,-4.33118700
288.82199927,-4.28907100
288.82399927,-4.34156300
288.82599927,-4.34156300
288.82799927,-4.34156300
288.82999927,-4.30982400
288.83199927,-4.33118700
288.83399927,-4.30982400
288.83599927,-4.36292600
288.83799927,-4.32081100
288.83999927,-4.33118700
288.84199927,-4.35194000
288.84399927,-4.32081100
288.84599927,-4.32081100
288.84799927,-4.30982400
288.84999927,-4.35194000
288.85199927,-4.30982400
288.85399927,-4.30982400
288.85599927,-4.32081100
288.85799927,-4.32081100
288.85999927,-4.34156300
288.86199927,-4.32081100
288.86399927,-4.35194000
288.86599927,-4.34156300
288.86799927,-4.34156300
288.86999927,-4.32081100
288.87199927,-4.32081100
288.87399927,-4.33118700
288.87599927,-4.32081100
288.87799927,-4.33118700
288.87999927,-4.30982400
288.88199927,-4.30982400
288.88399927,-4.29944800
288.88599927,-4.28907100
288.88799927,-4.30982400
288.88999927,-4.32081100
288.89199927,-4.33118700
288.89399927,-4.30982400
288.89599927,-4.32081100
288.89799927,-4.27869500
288.89999927,-4.34156300
288.90199927,-4.28907100
288.90399927,-4.34156300
288.90599927,-4.32081100
288.90799927,-4.30982400
288.90999927,-4.34156300
288.91199927,-4.30982400
288.91399927,-4.33118700
288.91599927,-4.29944800
288.91799927,-4.34156300
288.91999927,-4.35194000
288.92199927,-4.30982400
288.92399927,-4.32081100
288.92599927,-4.32081100
288.92799927,-4.34156300
288.92999927,-4.30982400
288.93199927,-4.35194000
288.93399927,-4.28907100
288.93599927,-4.33118700
288.93799927,-4.36292600
288.93999927,-4.34156300
288.94199927,-4.28907100
288.94399927,-4.34156300
288.94599927,-4.34156300
288.94799927,-4.33118700
288.94999927,-4.30982400
288.95199927,-4.34156300
288.95399927,-4.30982400
288.95599927,-4.33118700
288.95799927,-4.27869500
288.95999927,-4.32081100
288.96199927,-4.33118700
288.96399927,-4.27869500
288.96599927,-4.32081100
288.96799927,-4.30982400
288.96999927,-4.29944800
288.97199927,-4.36292600
288.97399927,-4.28907100
288.97599927,-4.30982400
288.97799927,-4.33118700
288.97999927,-4.29944800
288.98199927,-4.29944800
288.98399927,-4.33118700
288.98599927,-4.35194000
288.98799927,-4.34156300
288.98999927,-4.35194000
288.99199927,-4.32081100
288.99399927,-4.35194000
288.99599927,-4.36292600
288.99799927,-4.34156300
288.99999927,-4.29944800
289.00199927,-4.32081100
289.00399927,-4.32081100
289.00599927,-4.32081100
289.00799927,-4.34156300
289.00999927,-4.35194000
289.01199927,-4.30982400
289.01399927,-4.29944800
289.01599927,-4.30982400
289.01799927,-4.28907100
289.01999927,-4.29944800
289.02199927,-4.32081100
289.02399927,-4.32081100
289.02599927,-4.32081100
289.02799927,-4.33118700
289.02999927,-4.30982400
289.03199927,-4.34156300
289.03399927,-4.36292600
289.03599927,-4.30982400
289.03799927,-4.33118700
289.03999927,-4.35194000
289.04199927,-4.35194000
289.04399927,-4.30982400
289.04599927,-4.32081100
289.04799927,-4.29944800
289.04999927,-4.32081100
289.05199927,-4.28907100
289.05399927,-4.29944800
289.05599927,-4.33118700
289.05799927,-4.33118700
289.05999927,-4.29944800
289.06199927,-4.36292600
289.06399927,-4.30982400
289.06599927,-4.32081100
289.06799927,-4.38367900
289.06999927,-4.30982400
289.07199927,-4.35194000
289.07399927,-4.27869500
289.07599927,-4.30982400
289.07799927,-4.33118700
289.07999927,-4.32081100
289.08199927,-4.30982400
289.08399927,-4.30982400
289.08599927,-4.35194000
289.08799927,-4.30982400
289.08999927,-4.32081100
289.09199927,-4.30982400
289.09399927,-4.33118700
289.09599927,-4.30982400
289.09799927,-4.34156300
289.09999927,-4.34156300
289.10199927,-4.32081100
289.10399927,-4.29944800
289.10599927,-4.33118700
289.10799927,-4.35194000
289.10999927,-4.30982400
289.11199927,-4.35194000
289.11399927,-4.28907100
289.11599927,-4.30982400
289.11799927,-4.34156300
289.11999927,-4.32081100
289.12199927,-4.33118700
289.12399927,-4.30982400
289.12599927,-4.29944800
289.12799927,-4.34156300
289.12999927,-4.34156300
289.13199927,-4.35194000
289.13399927,-4.34156300
289.13599927,-4.35194000
289.13799927,-4.33118700
289.13999927,-4.30982400
289.14199927,-4.33118700
289.14399927,-4.28907100
289.14599927,-4.29944800
289.14799927,-4.30982400
289.14999927,-4.32081100
289.15199927,-4.34156300
289.15399927,-4.32081100
289.15599927,-4.35194000
289.15799927,-4.34156300
289.15999927,-4.27869500
289.16199927,-4.30982400
289.16399927,-4.32081100
289.16599927,-4.35194000
289.16799927,-4.34156300
289.16999927,-4.32081100
289.17199927,-4.32081100
289.17399927,-4.35194000
289.17599927,-4.34156300
289.17799927,-4.29944800
289.17999927,-4.35194000
289.18199927,-4.30982400
289.18399927,-4.30982400
289.18599927,-4.30982400
289.18799927,-4.30982400
289.18999927,-4.30982400
289.19199927,-4.33118700
289.19399927,-4.32081100
289.19599927,-4.36292600
289.19799927,-4.34156300
289.19999927,-4.33118700
289.20199927,-4.32081100
289.20399927,-4.35194000
289.20599927,-4.27869500
289.20799927,-4.33118700
289.20999927,-4.28907100
289.21199927,-4.33118700
289.21399927,-4.32081100
289.21599927,-4.35194000
289.21799927,-4.30982400
289.21999927,-4.32081100
289.22199927,-4.34156300
289.22399927,-4.30982400
289.22599927,-4.32081100
289.22799927,-4.32081100
289.22999927,-4.32081100
289.23199927,-4.29944800
289.23399927,-4.32081100
289.23599927,-4.32081100
289.23799927,-4.30982400
289.23999927,-4.33118700
289.24199927,-4.28907100
289.24399927,-4.34156300
289.24599927,-4.30982400
289.24799927,-4.30982400
289.24999927,-4.35194000
289.25199927,-4.35194000
289.25399927,-4.30982400
289.25599927,-4.29944800
289.25799927,-4.35194000
289.25999927,-4.34156300
289.26199927,-4.29944800
289.26399927,-4.29944800
289.26599927,-4.34156300
289.26799927,-4.29944800
289.26999927,-4.30982400
289.27199927,-4.28907100
289.27399927,-4.35194000
289.27599927,-4.29944800
289.27799927,-4.32081100
289.27999927,-4.34156300
289.28199927,-4.34156300
289.28399927,-4.29944800
289.28599927,-4.35194000
289.28799927,-4.33118700
289.28999927,-4.32081100
289.29199927,-4.29944800
289.29399927,-4.29944800
289.29599927,-4.30982400
289.29799927,-4.32081100
289.29999927,-4.34156300
289.30199927,-4.28907100
289.30399927,-4.30982400
289.30599927,-4.30982400
289.30799927,-4.28907100
289.30999927,-4.29944800
289.31199927,-4.33118700
289.31399927,-4.29944800
289.31599927,-4.30982400
289.31799927,-4.30982400
289.31999927,-4.34156300
289.32199927,-4.26770800
289.32399927,-4.30982400
289.32599927,-4.32081100
289.32799927,-4.29944800
289.32999927,-4.37330200
289.33199927,-4.28907100
289.33399927,-4.27869500
289.33599927,-4.30982400
289.33799927,-4.29944800
289.33999927,-4.35194000
289.34199927,-4.30982400
289.34399927,-4.28907100
289.34599927,-4.34156300
289.34799927,-4.33118700
289.34999927,-4.32081100
289.35199927,-4.32081100
289.35399927,-4.30982400
289.35599927,-4.32081100
289.35799927,-4.32081100
289.35999927,-4.29944800
289.36199927,-4.30982400
289.36399927,-4.32081100
289.36599927,-4.29944800
289.36799927,-4.35194000
289.36999927,-4.33118700
289.37199927,-4.27869500
289.37399927,-4.32081100
289.37599927,-4.32081100
289.37799927,-4.32081100
289.37999927,-4.29944800
289.38199927,-4.35194000
289.38399927,-4.36292600
289.38599927,-4.32081100
289.38799927,-4.32081100
289.38999927,-4.30982400
289.39199927,-4.34156300
289.39399927,-4.30982400
289.39599927,-4.34156300
289.39799927,-4.29944800
289.39999927,-4.30982400
289.40199927,-4.30982400
289.40399927,-4.33118700
289.40599927,-4.27869500
289.40799927,-4.32081100
289.40999927,-4.33118700
289.41199927,-4.32081100
289.41399927,-4.30982400
289.41599927,-4.32081100
289.41799927,-4.32081100
289.41999927,-4.37330200
289.42199927,-4.32081100
289.42399927,-4.33118700
289.42599927,-4.34156300
289.42799927,-4.33118700
289.42999927,-4.32081100
289.43199927,-4.34156300
289.43399927,-4.29944800
289.43599927,-4.32081100
289.43799927,-4.30982400
289.43999927,-4.32081100
289.44199927,-4.34156300
289.44399927,-4.27869500
289.44599927,-4.32081100
289.44799927,-4.30982400
289.44999927,-4.28907100
289.45199927,-4.32081100
289.45399927,-4.32081100
289.45599927,-4.28907100
289.45799927,-4.30982400
289.45999927,-4.36292600
289.46199927,-4.32081100
289.46399927,-4.36292600
289.46599927,-4.37330200
289.46799927,-4.34156300
289.46999927,-4.28907100
289.47199927,-4.32081100
289.47399927,-4.34156300
289.47599927,-4.35194000
289.47799927,-4.30982400
289.47999927,-4.32081100
289.48199927,-4.32081100
289.48399927,-4.35194000
289.48599927,-4.30982400
289.48799927,-4.34156300
289.48999927,-4.35194000
289.49199927,-4.27869500
289.49399927,-4.30982400
289.49599927,-4.29944800
289.49799927,-4.32081100
289.49999927,-4.34156300
289.50199927,-4.32081100
289.50399927,-4.32081100
289.50599927,-4.30982400
289.50799927,-4.33118700
289.50999927,-4.35194000
289.51199927,-4.32081100
289.51399927,-4.28907100
289.51599927,-4.32081100
289.51799927,-4.29944800
289.51999927,-4.32081100
289.52199927,-4.29944800
289.52399927,-4.30982400
289.52599927,-4.29944800
289.52799927,-4.28907100
289.52999927,-4.29944800
289.53199927,-4.32081100
289.53399927,-4.33118700
289.53599927,-4.29944800
289.53799927,-4.26770800
289.53999927,-4.30982400
289.54199927,-4.28907100
289.54399927,-4.30982400
289.54599927,-4.32081100
289.54799927,-4.29944800
289.54999927,-4.27869500
289.55199927,-4.32081100
289.55399927,-4.30982400
289.55599927,-4.32081100
289.55799927,-4.33118700
289.55999927,-4.32081100
289.56199927,-4.33118700
289.56399927,-4.30982400
289.56599927,-4.30982400
289.56799927,-4.32081100
289.56999927,-4.27869500
289.57199927,-4.30982400
289.57399927,-4.32081100
289.57599927,-4.30982400
289.57799927,-4.28907100
289.57999927,-4.33118700
289.58199927,-4.33118700
289.58399927,-4.34156300
289.58599927,-4.30982400
289.58799927,-4.32081100
289.58999927,-4.33118700
289.59199927,-4.32081100
289.59399927,-4.33118700
289.59599927,-4.30982400
289.59799927,-4.32081100
289.59999927,-4.29944800
289.60199927,-4.34156300
289.60399927,-4.34156300
289.60599927,-4.32081100
289.60799927,-4.33118700
289.60999927,-4.35194000
289.61199927,-4.30982400
289.61399927,-4.29944800
289.61599927,-4.29944800
289.61799927,-4.32081100
289.61999927,-4.33118700
289.62199927,-4.32081100
289.62399927,-4.34156300
289.62599927,-4.32081100
289.62799927,-4.34156300
289.62999927,-4.29944800
289.63199927,-4.34156300
289.63399927,-4.37330200
289.63599927,-4.35194000
289.63799927,-4.29944800
289.63999927,-4.29944800
289.64199927,-4.32081100
289.64399927,-4.29944800
289.64599927,-4.32081100
289.64799927,-4.30982400
289.64999927,-4.27869500
289.65199927,-4.30982400
289.65399927,-4.32081100
289.65599927,-4.29944800
289.65799927,-4.33118700
289.65999927,-4.36292600
289.66199927,-4.27869500
289.66399927,-4.28907100
289.66599927,-4.35194000
289.66799927,-4.33118700
289.66999927,-4.32081100
289.67199927,-4.33118700
289.67399927,-4.29944800
289.67599927,-4.28907100
289.67799927,-4.30982400
289.67999927,-4.32081100
289.68199927,-4.32081100
289.68399927,-4.32081100
289.68599927,-4.36292600
289.68799927,-4.29944800
289.68999927,-4.35194000
289.69199927,-4.30982400
289.69399927,-4.27869500
289.69599927,-4.28907100
289.69799927,-4.29944800
289.69999927,-4.30982400
289.70199927,-4.30982400
289.70399927,-4.27869500
289.70599927,-4.30982400
289.70799927,-4.32081100
289.70999927,-4.28907100
289.71199927,-4.29944800
289.71399927,-4.32081100
289.71599927,-4.27869500
289.71799927,-4.27869500
289.71999927,-4.29944800
289.72199927,-4.32081100
289.72399927,-4.24695600
289.72599927,-4.32081100
289.72799927,-4.34156300
289.72999927,-4.27869500
289.73199927,-4.32081100
289.73399927,-4.32081100
289.73599927,-4.32081100
289.73799927,-4.30982400
289.73999927,-4.27869500
289.74199927,-4.32081100
289.74399927,-4.32081100
289.74599927,-4.27869500
289.74799927,-4.30982400
289.74999927,-4.32081100
289.75199927,-4.26770800
289.75399927,-4.29944800
289.75599927,-4.32081100
289.75799927,-4.28907100
289.75999927,-4.33118700
289.76199927,-4.26770800
289.76399927,-4.33118700
289.76599927,-4.29944800
289.76799927,-4.28907100
289.76999927,-4.29944800
289.77199927,-4.32081100
289.77399927,-4.32081100
289.77599927,-4.30982400
289.77799927,-4.36292600
289.77999927,-4.29944800
289.78199927,-4.29944800
289.78399927,-4.27869500
289.78599927,-4.34156300
289.78799927,-4.30982400
289.78999927,-4.34156300
289.79199927,-4.32081100
289.79399927,-4.29944800
289.79599927,-4.29944800
289.79799927,-4.30982400
289.79999927,-4.34156300
289.80199927,-4.32081100
289.80399927,-4.35194000
289.80599927,-4.30982400
289.80799927,-4.34156300
289.80999927,-4.32081100
289.81199927,-4.35194000
289.81399927,-4.28907100
289.81599927,-4.33118700
289.81799927,-4.29944800
289.81999927,-4.32081100
289.82199927,-4.33118700
289.82399927,-4.30982400
289.82599927,-4.32081100
289.82799927,-4.32081100
289.82999927,-4.28907100
289.83199927,-4.32081100
289.83399927,-4.32081100
289.83599927,-4.32081100
289.83799927,-4.29944800
289.83999927,-4.32081100
289.84199927,-4.32081100
289.84399927,-4.27869500
289.84599927,-4.32081100
289.84799927,-4.30982400
289.84999927,-4.28907100
289.85199927,-4.28907100
289.85399927,-4.28907100
289.85599927,-4.30982400
289.85799927,-4.29944800
289.85999927,-4.29944800
289.86199927,-4.29944800
289.86399927,-4.32081100
289.86599927,-4.33118700
289.86799927,-4.33118700
289.86999927,-4.29944800
289.87199927,-4.30982400
289.87399927,-4.30982400
289.87599927,-4.27869500
289.87799927,-4.30982400
289.87999927,-4.28907100
289.88199927,-4.33118700
289.88399927,-4.28907100
289.88599927,-4.35194000
289.88799927,-4.33118700
289.88999927,-4.30982400
289.89199927,-4.30982400
289.89399927,-4.30982400
289.89599927,-4.29944800
289.89799927,-4.29944800
289.89999927,-4.29944800
289.90199927,-4.30982400
289.90399927,-4.32081100
289.90599927,-4.32081100
289.90799927,-4.34156300
289.90999927,-4.29944800
289.91199927,-4.32081100
289.91399927,-4.29944800
289.91599927,-4.30982400
289.91799927,-4.29944800
289.91999927,-4.35194000
289.92199927,-4.32081100
289.92399927,-4.29944800
289.92599927,-4.29944800
289.92799927,-4.30982400
289.92999927,-4.29944800
289.93199927,-4.32081100
289.93399927,-4.30982400
289.93599927,-4.30982400
289.93799927,-4.27869500
289.93999927,-4.33118700
289.94199927,-4.32081100
289.94399927,-4.29944800
289.94599927,-4.29944800
289.94799927,-4.32081100
289.94999927,-4.29944800
289.95199927,-4.29944800
289.95399927,-4.30982400
289.95599927,-4.32081100
289.95799927,-4.30982400
289.95999927,-4.29944800
289.96199927,-4.34156300
289.96399927,-4.32081100
289.96599927,-4.30982400
289.96799927,-4.34156300
289.96999927,-4.28907100
289.97199927,-4.30982400
289.97399927,-4.26770800
289.97599927,-4.30982400
289.97799927,-4.33118700
